Page,,Section,English Text,Chinese Text,"Section ID
"," Button Text
",Link,Image File,Status,Notes,,,,,,,
Resources,Resource Link,resource_toefl_junior_link,TOEFL Junior Website,TOEFL Junior 网站,,,https://www.ets.org/toefl/junior.html,,Approved,英语考试资源链接,,,,,,,
Resources,Resource Link,resource_featured_schools_title,Featured School Introductions,精选学校介绍,,,,,Approved,私校资源标题,,,,,,,
Resources,Resource Link,resource_featured_schools_desc,Selected school profiles and official websites can be added here over time.,未来可在这里继续补充精选学校介绍与官方网站。,,,,,Approved,私校资源说明,,,,,,,
Resources,Resource Link,resource_featured_schools_link,To be added,待补充,,,,,Approved,私校资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_ssat_title,SSAT,SSAT,,,,,Approved,申请考试标题,,,,,,,
Resources,Resource Link,resource_ssat_desc,Official SSAT registration and related prep school admission resources.,SSAT 官方报名与私校申请相关资源。,,,,,Approved,申请考试说明,,,,,,,
Resources,Resource Link,resource_ssat_link,https://www.ssat.org/,https://www.ssat.org/,,,https://www.ssat.org/,,Approved,https://www.ssat.org/,,,,,,,
Resources,Resource Link,resource_gateway_title,Gateway to Prep Schools,Gateway to Prep Schools,,,,,Approved,申请入口标题,,,,,,,
Resources,Resource Link,resource_gateway_desc,Application portal used by many independent and boarding schools.,许多独立学校与寄宿学校使用的申请入口。,,,,,Approved,申请入口说明,,,,,,,
Resources,Resource Link,resource_gateway_link,https://gateway.applywithus.com/en/users/sign_in,https://gateway.applywithus.com/en/users/sign_in,,,https://gateway.applywithus.com/en/users/sign_in,,Approved,https://gateway.applywithus.com/en/users/sign_in,,,,,,,
Resources,Resource Link,resource_top_us_prep_school_list_title,Top U.S. Prep & Boarding School Research List,美国顶尖私校与寄宿高中研究清单,,,,,Approved,美国私校研究清单标题,,,,,,,
Resources,Resource Link,resource_top_us_prep_school_list_desc,"A curated research list of highly selective U.S. prep, boarding, and college preparatory schools frequently considered by families exploring elite secondary school pathways. School rankings, admission selectivity, programs, and requirements may change each year, so families should verify details through each school’s official website.",本清单为美国高选择性私校、寄宿高中与大学预备学校研究清单，适合希望了解精英中学路径的家庭作为选校参考。具体排名、录取难度、课程设置与申请要求每年可能变化，请以学校官网和最新招生信息为准。,,,,,Approved,美国私校研究清单说明,,,,,,,
Resources,Resource Link,resource_prep_school_01,Phillips Academy Andover,Phillips Academy Andover,,,https://www.andover.edu/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_02,Phillips Exeter Academy,Phillips Exeter Academy,,,https://www.exeter.edu/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_03,The Hotchkiss School,The Hotchkiss School,,,https://www.hotchkiss.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_04,Choate Rosemary Hall,Choate Rosemary Hall,,,https://www.choate.edu/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_05,Deerfield Academy,Deerfield Academy,,,https://deerfield.edu/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_06,The Lawrenceville School,The Lawrenceville School,,,https://www.lawrenceville.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_07,St. Paul’s School,St. Paul’s School,,,https://www.sps.edu/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_08,Groton School,Groton School,,,https://www.groton.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_09,The Loomis Chaffee School,The Loomis Chaffee School,,,https://www.loomischaffee.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_10,Milton Academy,Milton Academy,,,https://www.milton.edu/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_11,The Taft School,The Taft School,,,https://www.taftschool.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_12,The Thacher School,The Thacher School,,,https://www.thacher.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_13,Cate School,Cate School,,,https://www.cate.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_14,Middlesex School,Middlesex School,,,https://www.mxschool.edu/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_15,Concord Academy,Concord Academy,,,https://www.concordacademy.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_16,St. Mark’s School,St. Mark’s School,,,https://www.stmarksschool.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_17,Brooks School,Brooks School,,,https://www.brooksschool.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_18,Blair Academy,Blair Academy,,,https://www.blair.edu/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_19,The Hill School,The Hill School,,,https://www.thehill.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_20,Mercersburg Academy,Mercersburg Academy,,,https://www.mercersburg.edu/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_21,Peddie School,Peddie School,,,https://www.peddie.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_22,Kent School,Kent School,,,https://www.kent-school.edu/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_23,Tabor Academy,Tabor Academy,,,https://www.taboracademy.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_24,Portsmouth Abbey School,Portsmouth Abbey School,,,https://www.portsmouthabbey.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_25,Episcopal High School,Episcopal High School,,,https://www.episcopalhighschool.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_26,Woodberry Forest School,Woodberry Forest School,,,https://www.woodberry.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_27,St. Andrew’s School,St. Andrew’s School,,,https://www.standrews-de.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_28,George School,George School,,,https://www.georgeschool.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_29,Northfield Mount Hermon,Northfield Mount Hermon,,,https://www.nmhschool.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_30,Berkshire School,Berkshire School,,,https://www.berkshireschool.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_31,Asheville School,Asheville School,,,https://www.ashevilleschool.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_32,Western Reserve Academy,Western Reserve Academy,,,https://www.wra.net/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_33,Cranbrook Schools,Cranbrook Schools,,,https://schools.cranbrook.edu/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_34,Culver Academies,Culver Academies,,,https://www.culver.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_35,The Webb Schools,The Webb Schools,,,https://www.webb.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_36,Stevenson School,Stevenson School,,,https://www.stevensonschool.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_37,The Governor’s Academy,The Governor’s Academy,,,https://www.thegovernorsacademy.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_38,Emma Willard School,Emma Willard School,,,https://www.emmawillard.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_39,Miss Porter’s School,Miss Porter’s School,,,https://www.porters.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_40,Dana Hall School,Dana Hall School,,,https://www.danahall.org/,,Approved,美国顶尖私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_41,Trinity School,Trinity School,,,https://www.trinityschoolnyc.org/,,Approved,美国顶尖走读私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_42,The Brearley School,The Brearley School,,,https://www.brearley.org/,,Approved,美国顶尖走读私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_43,The Spence School,The Spence School,,,https://www.spenceschool.org/,,Approved,美国顶尖走读私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_44,Collegiate School,Collegiate School,,,https://www.collegiateschool.org/,,Approved,美国顶尖走读私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_45,Horace Mann School,Horace Mann School,,,https://www.horacemann.org/,,Approved,美国顶尖走读私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_46,Dalton School,Dalton School,,,https://www.dalton.org/,,Approved,美国顶尖走读私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_47,Harvard-Westlake School,Harvard-Westlake School,,,https://www.hw.com/,,Approved,美国顶尖走读私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_48,The College Preparatory School,The College Preparatory School,,,https://www.college-prep.org/,,Approved,美国顶尖走读私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_49,The Harker School,The Harker School,,,https://www.harker.org/,,Approved,美国顶尖走读私校官网,,,,,,,
Resources,Resource Link,resource_prep_school_50,Nueva School,Nueva School,,,https://www.nuevaschool.org/,,Approved,美国顶尖走读私校官网,,,,,,,
Resources,Category,resources_canadian_private_school_title,Canadian Private & Independent Schools,加拿大私立與獨立學校,,,,,Approved,,,,,,,,
Resources,Category,resources_canadian_private_school_desc,"Featured Canadian private, independent, and boarding schools commonly considered by local and international families.",精選加拿大知名私立、獨立及寄宿學校，供本地與國際家庭升學規劃參考。,,,,,Approved,,,,,,,,
Resources,Resource Link,resource_canada_school_1,Upper Canada College,Upper Canada College,,,https://www.ucc.on.ca,,Approved,,,,,,,,
Resources,Resource Link,resource_canada_school_2,Branksome Hall,Branksome Hall,,,https://www.branksome.on.ca,,Approved,,,,,,,,
Resources,Resource Link,resource_canada_school_3,The Bishop Strachan School,The Bishop Strachan School,,,https://www.bss.on.ca,,Approved,,,,,,,,
Resources,Resource Link,resource_canada_school_4,Havergal College,Havergal College,,,https://www.havergal.on.ca,,Approved,,,,,,,,
Resources,Resource Link,resource_canada_school_5,Crescent School,Crescent School,,,https://www.crescentschool.org,,Approved,,,,,,,,
Resources,Resource Link,resource_canada_school_6,St. Andrew’s College,St. Andrew’s College,,,https://www.sac.on.ca,,Approved,,,,,,,,
Resources,Resource Link,resource_canada_school_7,Appleby College,Appleby College,,,https://www.appleby.on.ca,,Approved,,,,,,,,
Resources,Resource Link,resource_canada_school_8,Ridley College,Ridley College,,,https://www.ridleycollege.com,,Approved,,,,,,,,
Resources,Resource Link,resource_canada_school_9,Trinity College School,Trinity College School,,,https://www.tcs.on.ca,,Approved,,,,,,,,
Resources,Resource Link,resource_canada_school_10,Lakefield College School,Lakefield College School,,,https://www.lcs.on.ca,,Approved,,,,,,,,
Resources,Resource Link,resource_canada_school_21,University of Toronto Schools,University of Toronto Schools,,,https://www.utschools.ca,,Approved,,,,,,,,
Resources,Resource Link,resource_canada_school_22,Toronto French School,Toronto French School,,,https://www.tfs.ca,,Approved,,,,,,,,
Resources,Resource Link,resource_canada_school_23,St. Michaels University School,St. Michaels University School,,,https://www.smus.ca,,Approved,,,,,,,,
Resources,Resource Link,resource_canada_school_24,Stanstead College,Stanstead College,,,https://www.stansteadcollege.com,,Approved,,,,,,,,
Resources,Resource Link,resource_canada_school_25,Trafalgar Castle School,Trafalgar Castle School,,,https://www.trafalgarcastle.ca,,Approved,,,,,,,,
Resources,Resource Link,resource_canada_school_26,Pickering College,Pickering College,,,https://www.pickeringcollege.on.ca,,Approved,,,,,,,,
Resources,Resource Link,resource_canada_school_27,Bishop’s College School,Bishop’s College School,,,https://www.bishopscollegeschool.com,,Approved,,,,,,,,
Resources,Resource Link,resource_canada_school_28,St. George’s School,St. George’s School,,,https://www.stgeorges.bc.ca,,Approved,,,,,,,,
,Footer,footer_slogan,Growth Beyond Admissions,升學不是目的，成長才是,,,,,Approved,页脚 slogan,,,,,,,
,Logo,logo_header,Animetro Website Header Logo,Animetro Website Header Logo,04_Animetro_Horizontal_Website_Logo.jpeg,,,,Approved,网站顶部横版 logo,,,,,,,
,Logo,logo_icon,Animetro Social Icon,Animetro Social Icon,05_Animetro_Social_Icon.png,,,,Approved,网站 favicon / social icon,,,,,,,
,Logo,logo_footer,Animetro Footer Logo,Animetro Footer Logo,02_Animetro_Logo_Transparent.png,,,,Approved,页脚透明 logo,,,,,,,
Resources,Category,resources_academic_learning_title,Academic Learning & Study Support,学科学习与学习支持资源,,,,,Approved,资源分类标题,,,,,,,
Resources,Category,resources_academic_learning_desc,"Useful websites for students seeking subject learning, homework support, skill-building, and independent study resources.",为需要学科学习、作业支持、能力提升与自主学习资源的学生整理实用网站。,,,,,Approved,资源分类说明,,,,,,,
Resources,Resource Link,resource_khan_academy_title,Khan Academy,Khan Academy,,,,,Approved,学习资源标题,,,,,,,
Resources,Resource Link,resource_khan_academy_desc,"Free online lessons, practice exercises, and learning resources across math, science, humanities, test preparation, and more.",提供数学、科学、人文、考试准备等方向的免费线上课程、练习与学习资源。,,,,,Approved,学习资源说明,,,,,,,
Resources,Resource Link,resource_khan_academy_link,https://www.khanacademy.org/,https://www.khanacademy.org/,,,https://www.khanacademy.org/,,Approved,https://www.khanacademy.org/,,,,,,,
Resources,Resource Link,resource_khan_kids_title,Khan Academy Kids,Khan Academy Kids,,,,,Approved,儿童学习资源标题,,,,,,,
Resources,Resource Link,resource_khan_kids_desc,"A free learning app for young children with reading, math, books, games, and early learning activities.",面向低龄儿童的免费学习应用，包含阅读、数学、图书、游戏与早期学习活动。,,,,,Approved,儿童学习资源说明,,,,,,,
Resources,Resource Link,resource_khan_kids_link,https://www.khanacademy.org/kids,https://www.khanacademy.org/kids,,,https://www.khanacademy.org/kids,,Approved,https://www.khanacademy.org/kids,,,,,,,
Resources,Resource Link,resource_coursera_title,Coursera,Coursera,,,,,Approved,拓展课程资源标题,,,,,,,
Resources,Resource Link,resource_coursera_desc,"Online courses, professional certificates, and learning programs from universities and organizations.",提供来自大学与机构的线上课程、专业证书与学习项目。,,,,,Approved,拓展课程资源说明,,,,,,,
Resources,Resource Link,resource_coursera_link,https://www.coursera.org/,https://www.coursera.org/,,,https://www.coursera.org/,,Approved,https://www.coursera.org/,,,,,,,
Resources,Resource Link,resource_edx_title,edX,edX,,,,,Approved,拓展课程资源标题,,,,,,,
Resources,Resource Link,resource_edx_desc,"Online courses, certificates, and academic programs from universities and institutions.",提供来自大学与机构的线上课程、证书与学术项目。,,,,,Approved,拓展课程资源说明,,,,,,,
Resources,Resource Link,resource_edx_link,https://www.edx.org/,https://www.edx.org/,,,https://www.edx.org/,,Approved,https://www.edx.org/,,,,,,,
Resources,Resource Link,resource_other_academic_learning_title,Other Academic Learning Resources,其他学科学习资源,,,,,Approved,学习资源标题,,,,,,,
Resources,Resource Link,resource_other_academic_learning_desc,"Additional subject learning, tutoring, homework support, and study skill resources can be added here over time.",未来可继续补充更多学科学习、辅导、作业支持与学习方法资源。,,,,,Approved,学习资源说明,,,,,,,
Resources,Resource Link,resource_other_academic_learning_link,To be added,待补充,,,,,Approved,学习资源链接,,,,,,,
Resources,Category,resources_military_structured_title,Military & Structured Boarding School Resources,军事化与结构化寄宿学校资源,,,,,Approved,资源分类标题,,,,,,,
Resources,Category,resources_military_structured_desc,"Information and official links for families exploring structured boarding environments, leadership-focused schools, and military-style education options.",为正在了解结构化寄宿环境、领导力培养型学校与军事化教育选择的家庭整理信息与官方链接。,,,,,Approved,资源分类说明,,,,,,,
Resources,Resource Link,resource_us_military_schools_title,U.S. Military School Information,美国军事化学校信息,,,,,Approved,资源链接标题,,,,,,,
Resources,Resource Link,resource_us_military_schools_desc,Selected U.S. military-style school introductions and official links can be added here over time.,未来可在这里继续补充美国军事化学校介绍与官方链接。,,,,,Approved,资源链接说明,,,,,,,
Resources,Resource Link,resource_us_military_schools_link,To be added,待补充,,,,,Approved,资源链接,,,,,,,
Resources,Resource Link,resource_canadian_structured_programs_title,Canadian Cadet & Structured Program Information,加拿大 Cadet 与结构化项目资源,,,,,Approved,资源链接标题,,,,,,,
Resources,Resource Link,resource_canadian_structured_programs_desc,"Selected Canadian cadet-style, leadership, and structured learning resources can be added here over time.",未来可在这里继续补充加拿大 cadet、领导力与结构化学习项目资源。,,,,,Approved,资源链接说明,,,,,,,
Resources,Resource Link,resource_canadian_structured_programs_link,To be added,待补充,,,,,Approved,资源链接,,,,,,,
Resources,Category,resources_leadership_boarding_title,Leadership & Structured Boarding Schools,领导力与结构化寄宿学校,,,,,Approved,资源分类标题,,,,,,,
Resources,Category,resources_leadership_boarding_desc,"Selected elite boarding schools with strong leadership traditions, structured residential life, character development, and military-style or cadet-based programs.",精选具有领导力传统、结构化寄宿生活、品格培养，以及军事化或 cadet 项目特色的精英寄宿学校资源。,,,,,Approved,资源分类说明,,,,,,,
Resources,Resource Link,resource_culver_title,Culver Academies,Culver Academies,,,,,Approved,学校资源标题,,,,,,,
Resources,Resource Link,resource_culver_desc,"An elite U.S. boarding school known for leadership development, strong academics, residential life, and its military and horsemanship traditions.",一所美国精英寄宿学校，以领导力培养、严谨学术、寄宿生活，以及军事化与马术传统闻名。,,,,,Approved,学校资源说明,,,,,,,
Resources,Resource Link,resource_culver_link,https://www.culver.org/,https://www.culver.org/,,,https://www.culver.org/,,Approved,https://www.culver.org/,,,,,,,
Resources,Resource Link,resource_other_leadership_boarding_title,Other Leadership & Structured Boarding Schools,其他领导力与结构化寄宿学校,,,,,Approved,学校资源标题,,,,,,,
Resources,Resource Link,resource_other_leadership_boarding_desc,"Additional elite boarding schools with leadership, structure, discipline, or cadet-style programs can be added here over time.",未来可继续补充更多具有领导力、结构化管理、纪律培养或 cadet 项目特色的精英寄宿学校。,,,,,Approved,学校资源说明,,,,,,,
Resources,Resource Link,resource_other_leadership_boarding_link,To be added,待补充,,,,,Approved,资源链接,,,,,,,
Contact,Contact Info,contact_phone_label,Phone,电话,,,,,Approved,联系方式标签,,,,,,,
Contact,Contact Info,contact_phone_value,905-955-7068,905-955-7068,,,,,Approved,电话号码,,,,,,,
Contact,Contact Info,contact_email_label,Email,邮箱,,,,,Approved,联系方式标签,,,,,,,
Contact,Contact Info,contact_email_value,consulting@animetro.ca,consulting@animetro.ca,,,,,Approved,邮箱地址,,,,,,,
Contact,Contact Info,contact_wechat_label,WeChat,微信,,,,,Approved,联系方式标签,,,,,,,
Contact,Contact Info,contact_wechat_value,Scan WeChat QR Code,扫描微信二维码,,,,,Approved,微信二维码说明,,,,,,,
Contact,Contact Info,contact_whatsapp_label,WhatsApp,WhatsApp,,,,,Approved,联系方式标签,,,,,,,
Contact,Contact Info,contact_whatsapp_value,https://wa.me/19059557068,https://wa.me/19059557068,,,https://wa.me/19059557068,,Approved,联系方式标签,,,,,,,
Contact,Contact Info,contact_website_label,Website,网站,,,,,Approved,联系方式标签,,,,,,,
Contact,Contact Info,contact_website_value,www.animetro.ca,www.animetro.ca,,,www.animetro.ca,,Approved,联系方式标签,,,,,,,
Contact,Contact Info,contact_website_link,www.animetro.ca,www.animetro.ca,,,www.animetro.ca,,Approved,联系方式标签,,,,,,,
Contact,Contact Info,contact_wechat_label,WeChat,微信,,,,,Approved,联系方式标签,,,,,,,
Contact,Contact Info,contact_wechat_value,Scan WeChat QR Code,扫描微信二维码,,,,,Approved,微信二维码说明,,,,,,,
Contact,Contact Info,wechat-qr.jpg,WeChat QR Code,微信二维码,B562E7C6-0184-4924-9CE0-EB2AB03A6B3E_1_201_a.jpeg,,,,Approved,微信二维码图片,,,,,,,
Contact,Contact Info,contact_whatsapp_label,WhatsApp,WhatsApp,,,,,Approved,联系方式标签,,,,,,,
Contact,Contact Info,contact_whatsapp_value,1-905-955-7068,https://wa.me/19059557068,,,https://wa.me/19059557068,,Approved,联系方式标签,,,,,,,
Contact,Contact Info,contact_whatsapp_link,https://wa.me/19059557068,https://wa.me/19059557068,,,https://wa.me/19059557068,,Approved,联系方式标签,,,,,,,
Contact,Contact Info,whatsapp-qr.jpg,WhatsApp QR Code,WhatsApp 二维码,52401B10-A271-4963-A924-1C61B05A197C_1_201_a.jpeg,,52401B10-A271-4963-A924-1C61B05A197C_1_201_a.jpeg,,Approved,WhatsApp二维码图片,,,,,,,
Contact,Contact Info,contact_website_label,Website,网站,,,,,Approved,联系方式标签,,,,,,,
Contact,Contact Info,contact_website_value,www.animetro.ca,www.animetro.ca,,,www.animetro.ca,,Approved,联系方式标签,,,,,,,
Contact,Contact Info,contact_website_link,www.animetro.ca,www.animetro.ca,,,www.animetro.ca,,Approved,联系方式标签,,,,,,,
Contact,Contact Info,website-qr.png,Website QR Code,网站二维码,animetro_website_qr_code.png,,animetro_website_qr_code.png,,Approved,WhatsApp二维码图片,,,,,,,
Contact,Contact Info,contact_email,Email: consulting@animetro.ca,電郵：consulting@animetro.ca,,,,,,,,,,,,,
Home,Hero,hero_image_1,Homepage Hero Image 1,首页主图 1,,,,hero-consulting-1.jpg,Approved,家庭教育咨询主图,,,,,,,
Home,Hero,hero_image_2,Homepage Hero Image 2,首页主图 2,,,,hero-consulting-2.jpg,Approved,多元家庭教育咨询主图,,,,,,,
Home,Hero,hero_image_3,Homepage Hero Image 3,首页主图 3,,,,hero-consulting-3.jpg,Approved,青少年升学规划咨询主图,,,,,,,
About,Team,team_emily_image,Emily Founder Portrait,Emily 创始人头像,,,,emily-founder-portrait.png,Approved,团队头像,,,,,,,
About,Team,team_frances_image,Frances Team Portrait,Frances 团队头像,,,,frances-team-portrait.png,Approved,团队头像,,,,,,,
About,Team,team_lloyd_image,Dr. Lloyd Advisor Portrait,Dr. Lloyd 顾问头像,,,,lloyd-advisor-portrait.png,Approved,团队头像,,,,,,,
About,Team,team_leonard_image,Dr. Leonard Li Advisor Portrait,Dr. Leonard Li 顾问头像,,,,dr-leonard-li-advisor-portrait.png,Approved,团队头像,,,,,,,
About,Team,team_brooke_image,Brooke Art Director Portrait,Brooke 艺术总监头像,,,,brooke-art-director-portrait.png,Approved,团队头像,,,,,,,
Services,University Admissions,university_platform_support_title,Common App & Cialfo Application Support,Common App 与 Cialfo 申请系统支持,,,,,Approved,申请系统支持,,,,,,,
Services,University Admissions,university_platform_support_desc,"We help students understand and manage university application platforms such as Common App and Cialfo, including university research, application timelines, essay planning, document tracking, and counselor communication.",我们帮助学生理解并管理 Common App 与 Cialfo 等大学申请相关平台，包括大学查询、申请时间线、文书规划、材料追踪与顾问沟通。,,,https://www.cialfo.co/for-students/college-applications,,Approved,大学申请平台支持说明,,,,,,,
Services,University Admissions,university_personal_system_title,Personalized Student Strategy File,个性化学生战略档案,,,,,Approved,大学申请服务补充标题,,,,,,,
Services,University Admissions,university_personal_system_desc,"We do not replace school-based platforms such as Cialfo. Instead, we create a personalized strategy file for each student, helping families organize goals, timelines, academic progress, application materials, and long-term development plans in one clear system.",我们不取代学校使用的 Cialfo 等平台，而是为每一位学生建立个性化战略档案，帮助家庭系统整理目标、时间线、学业进展、申请材料与长期成长规划。,,,,,Approved,大学申请服务补充说明,,,,,,,
Services,Prep School Admissions,prep_image_1,Prep School Campus Image 1,私校校园图 1,,,,prep-school-campus-1.jpg,Approved,私校校园入口,,,,,,,
Services,Prep School Admissions,prep_image_2,Prep School Campus Image 2,私校校园图 2,,,,prep-school-campus-2.jpg,Approved,学生走在私校校园,,,,,,,
Services,Prep School Admissions,prep_image_3,Prep School Campus Image 3,私校校园图 3,,,,prep-school-campus-3.jpg,Approved,北美经典私校校园,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Category,resources_growth_cafe_title,Parent & Student Growth Café,家长与学生成长咖啡馆,,,,,Approved,资源分类标题,,,,,,,
Resources,Category,resources_growth_cafe_desc,"Curated readings, books, and articles for parents and teens interested in growth mindset, positive habits, time management, student confidence, and education trends.",为关注成长型思维、积极习惯、时间管理、学生自信与教育趋势的家长和青少年精选阅读、书籍与文章资源。,,,,,Approved,资源分类说明,,,,,,,
Resources,Resource Link,resource_parent_mindset_title,Parent Mindset Reads,家长心态与成长阅读,,,,,Approved,成长资源标题,,,,,,,
Resources,Resource Link,resource_parent_mindset_desc,"Selected books and articles to help parents build a positive, strategic, and growth-oriented education mindset.",精选书籍与文章，帮助家长建立积极、战略性和成长导向的教育心态。,,,,,Approved,成长资源说明,,,,,,,
Resources,Resource Link,resource_parent_mindset_link,To be added,待补充,,,,,Approved,成长资源链接,,,,,,,
Resources,Resource Link,resource_teen_growth_title,Teen Growth & Habits,青少年成长与习惯培养,,,,,Approved,成长资源标题,,,,,,,
Resources,Resource Link,resource_teen_growth_desc,"Recommended readings for teens on confidence, habits, resilience, leadership, time management, and personal growth.",为青少年推荐关于自信、习惯、韧性、领导力、时间管理与个人成长的阅读资源。,,,,,Approved,成长资源说明,,,,,,,
Resources,Resource Link,resource_teen_growth_link,To be added,待补充,,,,,Approved,成长资源链接,,,,,,,
Resources,Resource Link,resource_study_skills_title,Time Management & Study Skills,时间管理与学习方法,,,,,Approved,学习资源标题,,,,,,,
Resources,Resource Link,resource_study_skills_desc,"Helpful resources for building better routines, planning skills, focus, organization, and independent learning habits.",帮助学生建立更好的日常安排、规划能力、专注力、组织能力与自主学习习惯。,,,,,Approved,学习资源说明,,,,,,,
Resources,Resource Link,resource_study_skills_link,To be added,待补充,,,,,Approved,学习资源链接,,,,,,,
Resources,Resource Link,resource_education_trends_title,Education Trends & Application Insights,教育趋势与申请观察,,,,,Approved,趋势资源标题,,,,,,,
Resources,Resource Link,resource_education_trends_desc,"Selected articles and updates on prep school admissions, university applications, student development, and changing education trends.",精选关于私校申请、大学申请、学生成长与教育趋势变化的文章和更新。,,,,,Approved,趋势资源说明,,,,,,,
Resources,Resource Link,To be added,待补充,,,,,,Approved,趋势资源链接,,,,,,,
Resources,Resource Link,resource_gifted_advanced_programs_title,Gifted & Advanced Learning Programs,天赋与高阶学习项目,,,,,Approved,天赋教育资源分类标题,,,,,,,
Resources,Resource Link,resource_gifted_advanced_programs_desc,"Selected gifted education, advanced learning, and talent development programs for academically advanced students and their families.",为学术能力突出的学生与家庭精选天赋教育、高阶学习与才能发展项目资源。,,,,,Approved,天赋教育资源分类说明,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_cty_title,Johns Hopkins Center for Talented Youth (CTY),Johns Hopkins CTY 天才少年中心,,,,,Approved,天赋教育资源标题,,,,,,,
Resources,Resource Link,resource_cty_desc,"Johns Hopkins CTY provides programs, courses, research, and resources for academically advanced students and their families.",Johns Hopkins CTY 为学术能力突出的学生与家庭提供课程、项目、研究与资源支持。,,,,,Approved,天赋教育资源说明,,,,,,,
Resources,Resource Link,resource_cty_link,CTY Website,CTY 网站,,,https://cty.jhu.edu/,,Approved,天赋教育资源链接,,,,,,,
,,,,,,,,,,,,,,,,,
Resources,Resource Link,resource_ctd_title,Northwestern Center for Talent Development (CTD),Northwestern CTD 才能发展中心,,,,,Approved,天赋教育资源标题,,,,,,,
Resources,Resource Link,resource_ctd_desc,"Northwestern CTD offers gifted education programs, talent development resources, and advanced learning opportunities for students from early childhood through grade 12.",Northwestern CTD 为幼儿至 12 年级学生提供天赋教育项目、才能发展资源与高阶学习机会。,,,,,Approved,天赋教育资源说明,,,,,,,
